timestamp,open,close,high,low,volume
2025-11-16T23:31:12.872Z,3088.52,3088.52,3088.52,3088.52,0
2025-11-16T23:31:19.245Z,3087.54,3087.54,3087.54,3087.54,0
2025-11-16T23:31:25.569Z,3087.01,3087.01,3087.01,3087.01,0
2025-11-16T23:31:32.032Z,3088.4,3088.4,3088.4,3088.4,0
2025-11-16T23:31:38.406Z,3085.84,3085.84,3085.84,3085.84,0
2025-11-16T23:31:45.118Z,3087.9,3087.9,3087.9,3087.9,0
2025-11-16T23:31:51.544Z,3089.21,3089.21,3089.21,3089.21,0
2025-11-16T23:31:58.073Z,3086.79,3086.79,3086.79,3086.79,0
2025-11-16T23:32:04.590Z,3087.7,3087.7,3087.7,3087.7,0
2025-11-16T23:32:11.232Z,3086.98,3086.98,3086.98,3086.98,0
2025-11-16T23:32:17.751Z,3085.8,3085.8,3085.8,3085.8,0
2025-11-16T23:32:24.187Z,3085.66,3085.66,3085.66,3085.66,0
2025-11-16T23:32:30.604Z,3085.91,3085.91,3085.91,3085.91,0
2025-11-16T23:32:37.225Z,3085.16,3085.16,3085.16,3085.16,0
2025-11-16T23:32:43.981Z,3088.23,3088.23,3088.23,3088.23,0
2025-11-16T23:32:50.416Z,3088.65,3088.65,3088.65,3088.65,0
2025-11-16T23:32:56.888Z,3089.83,3089.83,3089.83,3089.83,0
2025-11-16T23:33:03.506Z,3090.6,3090.6,3090.6,3090.6,0
2025-11-16T23:33:10.029Z,3093.62,3093.62,3093.62,3093.62,0
2025-11-16T23:33:16.536Z,3094.18,3094.18,3094.18,3094.18,0
2025-11-16T23:33:23.102Z,3092.71,3092.71,3092.71,3092.71,0
2025-11-16T23:33:29.824Z,3090.13,3090.13,3090.13,3090.13,0
2025-11-16T23:33:39.973Z,3092.11,3092.11,3092.11,3092.11,0
2025-11-16T23:33:46.206Z,3090.18,3090.18,3090.18,3090.18,0
2025-11-16T23:33:52.570Z,3090.05,3090.05,3090.05,3090.05,0
2025-11-16T23:33:58.867Z,3089.98,3089.98,3089.98,3089.98,0
2025-11-16T23:34:05.170Z,3089.07,3089.07,3089.07,3089.07,0
2025-11-16T23:34:11.450Z,3086.07,3086.07,3086.07,3086.07,0
2025-11-16T23:34:18.046Z,3087.45,3087.45,3087.45,3087.45,0
2025-11-16T23:34:24.340Z,3084.82,3084.82,3084.82,3084.82,0
2025-11-16T23:34:30.671Z,3084.32,3084.32,3084.32,3084.32,0
2025-11-16T23:34:37.066Z,3084.71,3084.71,3084.71,3084.71,0
2025-11-16T23:34:43.322Z,3085.71,3085.71,3085.71,3085.71,0
2025-11-16T23:34:49.617Z,3087,3087,3087,3087,0
2025-11-16T23:34:55.936Z,3086.7,3086.7,3086.7,3086.7,0
2025-11-16T23:35:02.520Z,3087.3,3087.3,3087.3,3087.3,0
2025-11-16T23:35:08.893Z,3089.81,3089.81,3089.81,3089.81,0
2025-11-16T23:35:15.161Z,3091.18,3091.18,3091.18,3091.18,0
2025-11-16T23:35:21.474Z,3092.25,3092.25,3092.25,3092.25,0
2025-11-16T23:35:27.889Z,3091.41,3091.41,3091.41,3091.41,0
2025-11-16T23:35:34.207Z,3092.12,3092.12,3092.12,3092.12,0
2025-11-16T23:35:40.409Z,3090.31,3090.31,3090.31,3090.31,0
2025-11-16T23:35:46.627Z,3091.21,3091.21,3091.21,3091.21,0
2025-11-16T23:35:53.188Z,3094.08,3094.08,3094.08,3094.08,0
2025-11-16T23:35:59.466Z,3093.3,3093.3,3093.3,3093.3,0
2025-11-16T23:36:05.761Z,3095.17,3095.17,3095.17,3095.17,0
2025-11-16T23:36:12.042Z,3095.18,3095.18,3095.18,3095.18,0
2025-11-16T23:36:18.334Z,3097.16,3097.16,3097.16,3097.16,0
2025-11-16T23:36:24.714Z,3097.19,3097.19,3097.19,3097.19,0
2025-11-16T23:36:31.406Z,3098.1,3098.1,3098.1,3098.1,0
2025-11-16T23:36:37.780Z,3098.85,3098.85,3098.85,3098.85,0
2025-11-16T23:36:44.056Z,3098.08,3098.08,3098.08,3098.08,0
2025-11-16T23:36:50.329Z,3096.83,3096.83,3096.83,3096.83,0
2025-11-16T23:36:56.703Z,3097.47,3097.47,3097.47,3097.47,0
2025-11-16T23:37:03.055Z,3100.19,3100.19,3100.19,3100.19,0
2025-11-16T23:37:09.379Z,3103,3103,3103,3103,0
2025-11-16T23:37:15.659Z,3102.12,3102.12,3102.12,3102.12,0
2025-11-16T23:37:22.075Z,3101.6,3101.6,3101.6,3101.6,0
2025-11-16T23:37:28.400Z,3099.97,3099.97,3099.97,3099.97,0
2025-11-16T23:37:34.665Z,3099.6,3099.6,3099.6,3099.6,0
2025-11-16T23:37:41.080Z,3099.01,3099.01,3099.01,3099.01,0
2025-11-16T23:37:47.519Z,3099.42,3099.42,3099.42,3099.42,0
2025-11-16T23:37:53.832Z,3096.07,3096.07,3096.07,3096.07,0
2025-11-16T23:38:00.300Z,3095.81,3095.81,3095.81,3095.81,0
2025-11-16T23:38:06.643Z,3097,3097,3097,3097,0
2025-11-16T23:38:13.053Z,3095.87,3095.87,3095.87,3095.87,0
2025-11-16T23:38:19.368Z,3095.67,3095.67,3095.67,3095.67,0
2025-11-16T23:38:25.921Z,3094.34,3094.34,3094.34,3094.34,0
2025-11-16T23:38:32.246Z,3095.69,3095.69,3095.69,3095.69,0
2025-11-16T23:38:38.607Z,3096.1,3096.1,3096.1,3096.1,0
2025-11-16T23:38:45.308Z,3095.16,3095.16,3095.16,3095.16,0
2025-11-16T23:38:51.985Z,3095.76,3095.76,3095.76,3095.76,0
2025-11-16T23:38:59.771Z,3095.9,3095.9,3095.9,3095.9,0
2025-11-16T23:39:06.148Z,3096.6,3096.6,3096.6,3096.6,0
2025-11-16T23:39:12.452Z,3096.6,3096.6,3096.6,3096.6,0
2025-11-16T23:39:18.873Z,3097.34,3097.34,3097.34,3097.34,0
2025-11-16T23:39:25.122Z,3098.55,3098.55,3098.55,3098.55,0
2025-11-16T23:39:31.421Z,3099.48,3099.48,3099.48,3099.48,0
2025-11-16T23:39:37.737Z,3098.88,3098.88,3098.88,3098.88,0
2025-11-16T23:39:43.975Z,3097.92,3097.92,3097.92,3097.92,0
2025-11-16T23:39:50.221Z,3098.23,3098.23,3098.23,3098.23,0
2025-11-16T23:39:56.488Z,3097.96,3097.96,3097.96,3097.96,0
2025-11-16T23:40:02.759Z,3097.27,3097.27,3097.27,3097.27,0
2025-11-16T23:40:09.116Z,3096.34,3096.34,3096.34,3096.34,0
2025-11-16T23:40:15.366Z,3096.45,3096.45,3096.45,3096.45,0
2025-11-16T23:40:21.600Z,3094.4,3094.4,3094.4,3094.4,0
2025-11-16T23:40:28.043Z,3094.52,3094.52,3094.52,3094.52,0
2025-11-16T23:40:34.380Z,3095.18,3095.18,3095.18,3095.18,0
2025-11-16T23:40:40.895Z,3096.01,3096.01,3096.01,3096.01,0
2025-11-16T23:40:47.438Z,3096.44,3096.44,3096.44,3096.44,0
2025-11-16T23:40:53.731Z,3098.03,3098.03,3098.03,3098.03,0
2025-11-16T23:41:00.064Z,3099,3099,3099,3099,0
2025-11-16T23:41:06.473Z,3099.6,3099.6,3099.6,3099.6,0
2025-11-16T23:41:12.856Z,3099.24,3099.24,3099.24,3099.24,0
2025-11-16T23:41:19.147Z,3098.61,3098.61,3098.61,3098.61,0
2025-11-16T23:41:25.441Z,3099.16,3099.16,3099.16,3099.16,0
2025-11-16T23:41:31.844Z,3097.36,3097.36,3097.36,3097.36,0
2025-11-16T23:41:38.263Z,3098.2,3098.2,3098.2,3098.2,0
2025-11-16T23:41:44.630Z,3098.03,3098.03,3098.03,3098.03,0
2025-11-16T23:41:51.068Z,3097.92,3097.92,3097.92,3097.92,0
2025-11-16T23:41:57.492Z,3097.55,3097.55,3097.55,3097.55,0
2025-11-16T23:42:03.769Z,3097.76,3097.76,3097.76,3097.76,0
2025-11-16T23:42:10.100Z,3098.6,3098.6,3098.6,3098.6,0
2025-11-16T23:42:16.434Z,3099.12,3099.12,3099.12,3099.12,0
2025-11-16T23:42:22.696Z,3099.89,3099.89,3099.89,3099.89,0
2025-11-16T23:42:29.168Z,3099.45,3099.45,3099.45,3099.45,0
2025-11-16T23:42:35.637Z,3097.95,3097.95,3097.95,3097.95,0
2025-11-16T23:42:42.050Z,3097.85,3097.85,3097.85,3097.85,0
2025-11-16T23:42:48.677Z,3098.51,3098.51,3098.51,3098.51,0
2025-11-16T23:42:55.354Z,3098.2,3098.2,3098.2,3098.2,0
2025-11-16T23:43:01.876Z,3099.15,3099.15,3099.15,3099.15,0
2025-11-16T23:43:08.341Z,3100,3100,3100,3100,0
2025-11-16T23:43:14.754Z,3099.94,3099.94,3099.94,3099.94,0
2025-11-16T23:43:21.193Z,3101.31,3101.31,3101.31,3101.31,0
2025-11-16T23:43:27.739Z,3101.99,3101.99,3101.99,3101.99,0
2025-11-16T23:43:34.129Z,3101.5,3101.5,3101.5,3101.5,0
2025-11-16T23:43:40.371Z,3100.75,3100.75,3100.75,3100.75,0
2025-11-16T23:43:46.694Z,3100.13,3100.13,3100.13,3100.13,0
2025-11-16T23:43:53.224Z,3099.52,3099.52,3099.52,3099.52,0
2025-11-16T23:43:59.989Z,3100.61,3100.61,3100.61,3100.61,0
2025-11-16T23:44:06.433Z,3100.72,3100.72,3100.72,3100.72,0
2025-11-16T23:44:12.840Z,3100,3100,3100,3100,0
2025-11-16T23:44:19.159Z,3100.5,3100.5,3100.5,3100.5,0
2025-11-16T23:44:25.497Z,3100.12,3100.12,3100.12,3100.12,0
2025-11-16T23:44:31.762Z,3099.36,3099.36,3099.36,3099.36,0
2025-11-16T23:44:38.075Z,3097.31,3097.31,3097.31,3097.31,0
2025-11-16T23:44:44.331Z,3098.14,3098.14,3098.14,3098.14,0
2025-11-16T23:44:50.662Z,3097.8,3097.8,3097.8,3097.8,0
2025-11-16T23:44:56.990Z,3097.92,3097.92,3097.92,3097.92,0
2025-11-16T23:45:03.323Z,3097.41,3097.41,3097.41,3097.41,0
2025-11-16T23:45:09.611Z,3096.9,3096.9,3096.9,3096.9,0
2025-11-16T23:45:15.968Z,3095.7,3095.7,3095.7,3095.7,0
2025-11-16T23:45:22.312Z,3096,3096,3096,3096,0
2025-11-16T23:45:28.652Z,3095.7,3095.7,3095.7,3095.7,0
2025-11-16T23:45:35.157Z,3095.42,3095.42,3095.42,3095.42,0
2025-11-16T23:45:41.416Z,3095.3,3095.3,3095.3,3095.3,0
2025-11-16T23:45:47.847Z,3095.3,3095.3,3095.3,3095.3,0
2025-11-16T23:45:54.244Z,3095.1,3095.1,3095.1,3095.1,0
2025-11-16T23:46:00.603Z,3097.17,3097.17,3097.17,3097.17,0
2025-11-16T23:46:06.994Z,3098.11,3098.11,3098.11,3098.11,0
2025-11-16T23:46:13.286Z,3096.83,3096.83,3096.83,3096.83,0
2025-11-16T23:46:19.545Z,3098.24,3098.24,3098.24,3098.24,0
2025-11-16T23:46:25.829Z,3098.07,3098.07,3098.07,3098.07,0
2025-11-16T23:46:32.278Z,3098.3,3098.3,3098.3,3098.3,0
2025-11-16T23:46:38.585Z,3098.5,3098.5,3098.5,3098.5,0
2025-11-16T23:46:44.990Z,3098.51,3098.51,3098.51,3098.51,0
2025-11-16T23:46:51.342Z,3096.61,3096.61,3096.61,3096.61,0
2025-11-16T23:46:57.698Z,3096,3096,3096,3096,0
2025-11-16T23:47:04.217Z,3096.47,3096.47,3096.47,3096.47,0
2025-11-16T23:47:10.625Z,3099.59,3099.59,3099.59,3099.59,0
2025-11-16T23:47:16.964Z,3098.61,3098.61,3098.61,3098.61,0
2025-11-16T23:47:23.426Z,3099.21,3099.21,3099.21,3099.21,0
2025-11-16T23:47:29.768Z,3099.71,3099.71,3099.71,3099.71,0
2025-11-16T23:47:36.217Z,3100.2,3100.2,3100.2,3100.2,0
2025-11-16T23:47:42.703Z,3098.6,3098.6,3098.6,3098.6,0
2025-11-16T23:47:49.247Z,3099.7,3099.7,3099.7,3099.7,0
2025-11-16T23:47:55.621Z,3098.72,3098.72,3098.72,3098.72,0
2025-11-16T23:48:01.982Z,3094.31,3094.31,3094.31,3094.31,0
2025-11-16T23:48:08.493Z,3092,3092,3092,3092,0
2025-11-16T23:48:14.877Z,3092.71,3092.71,3092.71,3092.71,0
2025-11-16T23:48:21.310Z,3093.61,3093.61,3093.61,3093.61,0
2025-11-16T23:48:27.754Z,3095.76,3095.76,3095.76,3095.76,0
2025-11-16T23:48:34.182Z,3095.64,3095.64,3095.64,3095.64,0
2025-11-16T23:48:40.554Z,3096.45,3096.45,3096.45,3096.45,0
2025-11-16T23:48:46.983Z,3096.16,3096.16,3096.16,3096.16,0
2025-11-16T23:48:53.299Z,3097.13,3097.13,3097.13,3097.13,0
2025-11-16T23:48:59.619Z,3096.7,3096.7,3096.7,3096.7,0
2025-11-16T23:49:06.131Z,3095.85,3095.85,3095.85,3095.85,0
2025-11-16T23:49:12.789Z,3095.47,3095.47,3095.47,3095.47,0
2025-11-16T23:49:20.259Z,3096.33,3096.33,3096.33,3096.33,0
2025-11-16T23:49:26.519Z,3095.7,3095.7,3095.7,3095.7,0
2025-11-16T23:49:32.778Z,3096.41,3096.41,3096.41,3096.41,0
2025-11-16T23:49:39.069Z,3096.48,3096.48,3096.48,3096.48,0
2025-11-16T23:49:45.543Z,3095.71,3095.71,3095.71,3095.71,0
2025-11-16T23:49:51.858Z,3095.12,3095.12,3095.12,3095.12,0
2025-11-16T23:49:58.333Z,3094.96,3094.96,3094.96,3094.96,0
2025-11-16T23:50:04.814Z,3097.2,3097.2,3097.2,3097.2,0
2025-11-16T23:50:11.221Z,3097.23,3097.23,3097.23,3097.23,0
2025-11-16T23:50:17.626Z,3097.35,3097.35,3097.35,3097.35,0
2025-11-16T23:50:23.960Z,3098.46,3098.46,3098.46,3098.46,0
2025-11-16T23:50:30.323Z,3100.43,3100.43,3100.43,3100.43,0
2025-11-16T23:50:36.701Z,3101.61,3101.61,3101.61,3101.61,0
2025-11-16T23:50:43.054Z,3101.85,3101.85,3101.85,3101.85,0
2025-11-16T23:50:49.534Z,3101.2,3101.2,3101.2,3101.2,0
2025-11-16T23:50:55.997Z,3100.72,3100.72,3100.72,3100.72,0
2025-11-16T23:51:02.424Z,3101.91,3101.91,3101.91,3101.91,0
2025-11-16T23:51:08.787Z,3102.9,3102.9,3102.9,3102.9,0
2025-11-16T23:51:15.437Z,3102.91,3102.91,3102.91,3102.91,0
